P1_POS    |     P2_POS    |    BALL_X    |    BALL_Y    |    END_BYTE
128    |     128    |    256    |    128    |    00000000
128    |     128    |    261    |    128    |    00000000
128    |     128    |    266    |    128    |    00000000
128    |     128    |    271    |    128    |    00000000
128    |     128    |    276    |    128    |    00000000
128    |     128    |    281    |    128    |    00000000
128    |     128    |    286    |    128    |    00000000
128    |     128    |    291    |    128    |    00000000
128    |     128    |    296    |    128    |    00000000
128    |     128    |    301    |    128    |    00000000
128    |     128    |    306    |    128    |    00000000
128    |     128    |    311    |    128    |    00000000
128    |     128    |    316    |    128    |    00000000
128    |     128    |    321    |    128    |    00000000
128    |     128    |    326    |    128    |    00000000
128    |     128    |    331    |    128    |    00000000
128    |     128    |    336    |    128    |    00000000
128    |     128    |    341    |    128    |    00000000
128    |     128    |    346    |    128    |    00000000
128    |     128    |    351    |    128    |    00000000
128    |     128    |    356    |    128    |    00000000
128    |     128    |    361    |    128    |    00000000
128    |     128    |    366    |    128    |    00000000
128    |     128    |    371    |    128    |    00000000
128    |     128    |    376    |    128    |    00000000
128    |     128    |    381    |    128    |    00000000
128    |     128    |    386    |    128    |    00000000
128    |     128    |    391    |    128    |    00000000
128    |     128    |    396    |    128    |    00000000
128    |     128    |    401    |    128    |    00000000
128    |     128    |    406    |    128    |    00000000
128    |     128    |    411    |    128    |    00000000
128    |     128    |    416    |    128    |    00000000
128    |     128    |    421    |    128    |    00000000
128    |     128    |    426    |    128    |    00000000
128    |     128    |    431    |    128    |    00000000
128    |     128    |    436    |    128    |    00000000
128    |     128    |    441    |    128    |    00000000
128    |     128    |    446    |    128    |    00000000
128    |     128    |    451    |    128    |    00000000
128    |     128    |    456    |    128    |    00000000
128    |     128    |    461    |    128    |    00000000
128    |     128    |    466    |    128    |    00000000
128    |     128    |    471    |    128    |    00000000
128    |     128    |    476    |    128    |    00000000
128    |     128    |    481    |    128    |    00000000
128    |     128    |    486    |    128    |    00000000
128    |     123    |    491    |    128    |    00000000
128    |     118    |    496    |    128    |    00000000
128    |     113    |    501    |    128    |    00000000
128    |     108    |    494    |    130    |    00000000
128    |     103    |    487    |    132    |    00000000
128    |     98    |    480    |    134    |    00000000
128    |     93    |    473    |    136    |    00000000
128    |     88    |    466    |    138    |    00000000
128    |     83    |    459    |    140    |    00000000
128    |     78    |    452    |    142    |    00000000
128    |     73    |    445    |    144    |    00000000
128    |     68    |    438    |    146    |    00000000
128    |     68    |    431    |    148    |    00000000
128    |     68    |    424    |    150    |    00000000
128    |     68    |    417    |    152    |    00000000
128    |     68    |    410    |    154    |    00000000
128    |     68    |    403    |    156    |    00000000
128    |     68    |    396    |    158    |    00000000
128    |     68    |    389    |    160    |    00000000
128    |     68    |    382    |    162    |    00000000
128    |     68    |    375    |    164    |    00000000
128    |     68    |    368    |    166    |    00000000
128    |     68    |    361    |    168    |    00000000
133    |     68    |    354    |    170    |    00000000
138    |     68    |    347    |    172    |    00000000
143    |     68    |    340    |    174    |    00000000
148    |     68    |    333    |    176    |    00000000
153    |     68    |    326    |    178    |    00000000
158    |     68    |    319    |    180    |    00000000
163    |     68    |    312    |    182    |    00000000
168    |     68    |    305    |    184    |    00000000
173    |     68    |    298    |    186    |    00000000
178    |     68    |    291    |    188    |    00000000
183    |     68    |    284    |    190    |    00000000
188    |     68    |    277    |    192    |    00000000
193    |     68    |    270    |    194    |    00000000
198    |     68    |    263    |    196    |    00000000
203    |     68    |    256    |    198    |    00000000
203    |     68    |    249    |    200    |    00000000
203    |     68    |    242    |    202    |    00000000
203    |     68    |    235    |    204    |    00000000
203    |     68    |    228    |    206    |    00000000
203    |     68    |    221    |    208    |    00000000
203    |     68    |    214    |    210    |    00000000
203    |     68    |    207    |    212    |    00000000
203    |     68    |    200    |    214    |    00000000
203    |     68    |    193    |    216    |    00000000
203    |     68    |    186    |    218    |    00000000
203    |     68    |    179    |    220    |    00000000
203    |     68    |    172    |    222    |    00000000
203    |     68    |    165    |    224    |    00000000
203    |     68    |    158    |    226    |    00000000
203    |     68    |    151    |    228    |    00000000
203    |     68    |    144    |    230    |    00000000
203    |     68    |    137    |    229    |    00000000
203    |     68    |    130    |    227    |    00000000
203    |     68    |    123    |    225    |    00000000
203    |     68    |    116    |    223    |    00000000
203    |     68    |    109    |    221    |    00000000
203    |     68    |    102    |    219    |    00000000
203    |     68    |    95    |    217    |    00000000
203    |     68    |    88    |    215    |    00000000
203    |     68    |    81    |    213    |    00000000
203    |     68    |    74    |    211    |    00000000
203    |     68    |    67    |    209    |    00000000
198    |     68    |    60    |    207    |    00000000
193    |     68    |    53    |    205    |    00000000
188    |     68    |    46    |    203    |    00000000
183    |     68    |    39    |    201    |    00000000
178    |     68    |    32    |    199    |    00000000
173    |     68    |    25    |    197    |    00000000
168    |     68    |    18    |    195    |    00000000
163    |     68    |    11    |    193    |    00000000
158    |     68    |    256    |    128    |    00000001
153    |     68    |    251    |    128    |    00000001
148    |     68    |    246    |    128    |    00000001
143    |     68    |    241    |    128    |    00000001
138    |     68    |    236    |    128    |    00000001
133    |     68    |    231    |    128    |    00000001
128    |     68    |    226    |    128    |    00000001
123    |     68    |    221    |    128    |    00000001
118    |     68    |    216    |    128    |    00000001
113    |     68    |    211    |    128    |    00000001
108    |     68    |    206    |    128    |    00000001
103    |     68    |    201    |    128    |    00000001
98    |     68    |    196    |    128    |    00000001
93    |     68    |    191    |    128    |    00000001
88    |     68    |    186    |    128    |    00000001
83    |     68    |    181    |    128    |    00000001
78    |     68    |    176    |    128    |    00000001
73    |     68    |    171    |    128    |    00000001
68    |     68    |    166    |    128    |    00000001
63    |     68    |    161    |    128    |    00000001
58    |     68    |    156    |    128    |    00000001
58    |     68    |    151    |    128    |    00000001
58    |     68    |    146    |    128    |    00000001
58    |     68    |    141    |    128    |    00000001
58    |     68    |    136    |    128    |    00000001
58    |     68    |    131    |    128    |    00000001
63    |     68    |    126    |    128    |    00000001
68    |     68    |    121    |    128    |    00000001
73    |     68    |    116    |    128    |    00000001
78    |     68    |    111    |    128    |    00000001
83    |     68    |    106    |    128    |    00000001
88    |     68    |    101    |    128    |    00000001
93    |     68    |    96    |    128    |    00000001
98    |     68    |    91    |    128    |    00000001
103    |     68    |    86    |    128    |    00000001
108    |     68    |    81    |    128    |    00000001
113    |     68    |    76    |    128    |    00000001
118    |     68    |    71    |    128    |    00000001
123    |     68    |    66    |    128    |    00000001
128    |     68    |    61    |    128    |    00000001
133    |     68    |    56    |    128    |    00000001
138    |     68    |    51    |    128    |    00000001
143    |     68    |    46    |    128    |    00000001
138    |     68    |    41    |    128    |    00000001
133    |     68    |    36    |    128    |    00000001
128    |     68    |    31    |    128    |    00000001
123    |     68    |    26    |    128    |    00000001
118    |     68    |    21    |    128    |    00000001
113    |     68    |    16    |    128    |    00000001
108    |     68    |    11    |    128    |    00000001
103    |     68    |    14    |    130    |    00000001
103    |     68    |    17    |    132    |    00000001
103    |     68    |    20    |    134    |    00000001
103    |     68    |    23    |    136    |    00000001
103    |     68    |    26    |    138    |    00000001
103    |     68    |    29    |    140    |    00000001
103    |     68    |    32    |    142    |    00000001
103    |     68    |    35    |    144    |    00000001
103    |     68    |    38    |    146    |    00000001
103    |     68    |    41    |    148    |    00000001
103    |     68    |    44    |    150    |    00000001
103    |     68    |    47    |    152    |    00000001
103    |     68    |    50    |    154    |    00000001
103    |     68    |    53    |    156    |    00000001
103    |     68    |    56    |    158    |    00000001
103    |     68    |    59    |    160    |    00000001
103    |     68    |    62    |    162    |    00000001
103    |     68    |    65    |    164    |    00000001
103    |     68    |    68    |    166    |    00000001
103    |     68    |    71    |    168    |    00000001
103    |     68    |    74    |    170    |    00000001
103    |     68    |    77    |    172    |    00000001
103    |     73    |    80    |    174    |    00000001
103    |     78    |    83    |    176    |    00000001
103    |     83    |    86    |    178    |    00000001
103    |     88    |    89    |    180    |    00000001
103    |     93    |    92    |    182    |    00000001
103    |     98    |    95    |    184    |    00000001
103    |     103    |    98    |    186    |    00000001
103    |     108    |    101    |    188    |    00000001
103    |     113    |    104    |    190    |    00000001
103    |     118    |    107    |    192    |    00000001
103    |     123    |    110    |    194    |    00000001
103    |     128    |    113    |    196    |    00000001
103    |     133    |    116    |    198    |    00000001
103    |     138    |    119    |    200    |    00000001
103    |     138    |    122    |    202    |    00000001
103    |     138    |    125    |    204    |    00000001
103    |     138    |    128    |    206    |    00000001
103    |     138    |    131    |    208    |    00000001
103    |     138    |    134    |    210    |    00000001
103    |     138    |    137    |    212    |    00000001
103    |     138    |    140    |    214    |    00000001
103    |     138    |    143    |    216    |    00000001
108    |     138    |    146    |    218    |    00000001
113    |     133    |    149    |    220    |    00000001
118    |     128    |    152    |    222    |    00000001
123    |     123    |    155    |    224    |    00000001
128    |     118    |    158    |    226    |    00000001
133    |     113    |    161    |    228    |    00000001
138    |     108    |    164    |    230    |    00000001
143    |     103    |    167    |    229    |    00000001
148    |     98    |    170    |    227    |    00000001
153    |     93    |    173    |    225    |    00000001
158    |     88    |    176    |    223    |    00000001
163    |     83    |    179    |    221    |    00000001
168    |     78    |    182    |    219    |    00000001
173    |     73    |    185    |    217    |    00000001
178    |     73    |    188    |    215    |    00000001
183    |     73    |    191    |    213    |    00000001
188    |     73    |    194    |    211    |    00000001
188    |     73    |    197    |    209    |    00000001
188    |     73    |    200    |    207    |    00000001
188    |     73    |    203    |    205    |    00000001
188    |     78    |    206    |    203    |    00000001
188    |     83    |    209    |    201    |    00000001
188    |     88    |    212    |    199    |    00000001
188    |     93    |    215    |    197    |    00000001
188    |     98    |    218    |    195    |    00000001
188    |     103    |    221    |    193    |    00000001
188    |     108    |    224    |    191    |    00000001
188    |     113    |    227    |    189    |    00000001
188    |     118    |    230    |    187    |    00000001
188    |     123    |    233    |    185    |    00000001
188    |     128    |    236    |    183    |    00000001
193    |     133    |    239    |    181    |    00000001
198    |     138    |    242    |    179    |    00000001
203    |     143    |    245    |    177    |    00000001
207    |     148    |    248    |    175    |    00000001
207    |     153    |    251    |    173    |    00000001
207    |     153    |    254    |    171    |    00000001
202    |     153    |    257    |    169    |    00000001
197    |     153    |    260    |    167    |    00000001
192    |     153    |    263    |    165    |    00000001
187    |     153    |    266    |    163    |    00000001
182    |     153    |    269    |    161    |    00000001
177    |     153    |    272    |    159    |    00000001
172    |     153    |    275    |    157    |    00000001
167    |     148    |    278    |    155    |    00000001
162    |     143    |    281    |    153    |    00000001
157    |     138    |    284    |    151    |    00000001
152    |     133    |    287    |    149    |    00000001
147    |     128    |    290    |    147    |    00000001
142    |     123    |    293    |    145    |    00000001
137    |     118    |    296    |    143    |    00000001
132    |     113    |    299    |    141    |    00000001
127    |     108    |    302    |    139    |    00000001
122    |     103    |    305    |    137    |    00000001
117    |     98    |    308    |    135    |    00000001
112    |     93    |    311    |    133    |    00000001
107    |     88    |    314    |    131    |    00000001
107    |     83    |    317    |    129    |    00000001
107    |     78    |    320    |    127    |    00000001
107    |     73    |    323    |    125    |    00000001
107    |     68    |    326    |    123    |    00000001
107    |     63    |    329    |    121    |    00000001
107    |     63    |    332    |    119    |    00000001
107    |     63    |    335    |    117    |    00000001
107    |     63    |    338    |    115    |    00000001
107    |     63    |    341    |    113    |    00000001
107    |     63    |    344    |    111    |    00000001
107    |     63    |    347    |    109    |    00000001
107    |     63    |    350    |    107    |    00000001
107    |     63    |    353    |    105    |    00000001
107    |     63    |    356    |    103    |    00000001
107    |     63    |    359    |    101    |    00000001
107    |     63    |    362    |    99    |    00000001
107    |     63    |    365    |    97    |    00000001
107    |     63    |    368    |    95    |    00000001
107    |     63    |    371    |    93    |    00000001
107    |     63    |    374    |    91    |    00000001
107    |     63    |    377    |    89    |    00000001
107    |     63    |    380    |    87    |    00000001
107    |     63    |    383    |    85    |    00000001
107    |     63    |    386    |    83    |    00000001
107    |     63    |    389    |    81    |    00000001
107    |     63    |    392    |    79    |    00000001
107    |     68    |    395    |    77    |    00000001
107    |     73    |    398    |    75    |    00000001
107    |     78    |    401    |    73    |    00000001
107    |     83    |    404    |    71    |    00000001
107    |     88    |    407    |    69    |    00000001
107    |     93    |    410    |    67    |    00000001
107    |     98    |    413    |    65    |    00000001
107    |     98    |    416    |    63    |    00000001
107    |     98    |    419    |    61    |    00000001
107    |     98    |    422    |    59    |    00000001
107    |     98    |    425    |    57    |    00000001
107    |     98    |    428    |    55    |    00000001
107    |     98    |    431    |    53    |    00000001
107    |     98    |    434    |    51    |    00000001
107    |     98    |    437    |    49    |    00000001
107    |     93    |    440    |    47    |    00000001
107    |     88    |    443    |    45    |    00000001
107    |     83    |    446    |    43    |    00000001
107    |     78    |    449    |    41    |    00000001
107    |     73    |    452    |    39    |    00000001
107    |     68    |    455    |    37    |    00000001
107    |     63    |    458    |    35    |    00000001
107    |     58    |    461    |    33    |    00000001
107    |     53    |    464    |    31    |    00000001
107    |     49    |    467    |    29    |    00000001
107    |     49    |    470    |    27    |    00000001
107    |     49    |    473    |    27    |    00000001
107    |     49    |    476    |    29    |    00000001
107    |     49    |    479    |    31    |    00000001
107    |     49    |    482    |    33    |    00000001
107    |     54    |    485    |    35    |    00000001
107    |     59    |    488    |    37    |    00000001
107    |     64    |    491    |    39    |    00000001
107    |     69    |    494    |    41    |    00000001
107    |     74    |    497    |    43    |    00000001
107    |     79    |    500    |    45    |    00000001
107    |     84    |    503    |    47    |    00000001
107    |     89    |    256    |    128    |    00001001
107    |     94    |    261    |    128    |    00001001
107    |     99    |    266    |    128    |    00001001
107    |     104    |    271    |    128    |    00001001
107    |     104    |    276    |    128    |    00001001
107    |     104    |    281    |    128    |    00001001
107    |     104    |    286    |    128    |    00001001
107    |     104    |    291    |    128    |    00001001
107    |     104    |    296    |    128    |    00001001
107    |     104    |    301    |    128    |    00001001
107    |     104    |    306    |    128    |    00001001
107    |     104    |    311    |    128    |    00001001
107    |     104    |    316    |    128    |    00001001
107    |     104    |    321    |    128    |    00001001
107    |     104    |    326    |    128    |    00001001
107    |     104    |    331    |    128    |    00001001
107    |     104    |    336    |    128    |    00001001
107    |     104    |    341    |    128    |    00001001
107    |     104    |    346    |    128    |    00001001
107    |     104    |    351    |    128    |    00001001
107    |     104    |    356    |    128    |    00001001
107    |     104    |    361    |    128    |    00001001
107    |     104    |    366    |    128    |    00001001
107    |     104    |    371    |    128    |    00001001
107    |     104    |    376    |    128    |    00001001
107    |     104    |    381    |    128    |    00001001
107    |     104    |    386    |    128    |    00001001
107    |     104    |    391    |    128    |    00001001
107    |     104    |    396    |    128    |    00001001
107    |     104    |    401    |    128    |    00001001
107    |     104    |    406    |    128    |    00001001
107    |     104    |    411    |    128    |    00001001
107    |     104    |    416    |    128    |    00001001
107    |     104    |    421    |    128    |    00001001
107    |     109    |    426    |    128    |    00001001
107    |     114    |    431    |    128    |    00001001
107    |     119    |    436    |    128    |    00001001
107    |     124    |    441    |    128    |    00001001
107    |     129    |    446    |    128    |    00001001
107    |     134    |    451    |    128    |    00001001
107    |     139    |    456    |    128    |    00001001
107    |     144    |    461    |    128    |    00001001
107    |     149    |    466    |    128    |    00001001
107    |     154    |    471    |    128    |    00001001
107    |     159    |    476    |    128    |    00001001
107    |     154    |    481    |    128    |    00001001
107    |     149    |    486    |    128    |    00001001
107    |     144    |    491    |    128    |    00001001
107    |     139    |    496    |    128    |    00001001
107    |     134    |    501    |    128    |    00001001
107    |     129    |    494    |    130    |    00001001
107    |     124    |    487    |    132    |    00001001
107    |     119    |    480    |    134    |    00001001
107    |     114    |    473    |    136    |    00001001
107    |     109    |    466    |    138    |    00001001
107    |     109    |    459    |    140    |    00001001
107    |     109    |    452    |    142    |    00001001
107    |     109    |    445    |    144    |    00001001
107    |     109    |    438    |    146    |    00001001
107    |     109    |    431    |    148    |    00001001
107    |     109    |    424    |    150    |    00001001
107    |     109    |    417    |    152    |    00001001
107    |     109    |    410    |    154    |    00001001
107    |     109    |    403    |    156    |    00001001
107    |     109    |    396    |    158    |    00001001
107    |     109    |    389    |    160    |    00001001
107    |     109    |    382    |    162    |    00001001
107    |     109    |    375    |    164    |    00001001
107    |     109    |    368    |    166    |    00001001
107    |     109    |    361    |    168    |    00001001
107    |     109    |    354    |    170    |    00001001
107    |     109    |    347    |    172    |    00001001
107    |     109    |    340    |    174    |    00001001
112    |     109    |    333    |    176    |    00001001
117    |     109    |    326    |    178    |    00001001
122    |     109    |    319    |    180    |    00001001
127    |     109    |    312    |    182    |    00001001
132    |     109    |    305    |    184    |    00001001
137    |     109    |    298    |    186    |    00001001
142    |     109    |    291    |    188    |    00001001
147    |     109    |    284    |    190    |    00001001
152    |     109    |    277    |    192    |    00001001
157    |     109    |    270    |    194    |    00001001
162    |     109    |    263    |    196    |    00001001
167    |     109    |    256    |    198    |    00001001
172    |     109    |    249    |    200    |    00001001
177    |     109    |    242    |    202    |    00001001
182    |     109    |    235    |    204    |    00001001
187    |     109    |    228    |    206    |    00001001
192    |     109    |    221    |    208    |    00001001
192    |     109    |    214    |    210    |    00001001
192    |     109    |    207    |    212    |    00001001
192    |     109    |    200    |    214    |    00001001
192    |     109    |    193    |    216    |    00001001
192    |     109    |    186    |    218    |    00001001
192    |     109    |    179    |    220    |    00001001
192    |     109    |    172    |    222    |    00001001
192    |     109    |    165    |    224    |    00001001
192    |     109    |    158    |    226    |    00001001
192    |     109    |    151    |    228    |    00001001
192    |     109    |    144    |    230    |    00001001
192    |     109    |    137    |    229    |    00001001
192    |     109    |    130    |    227    |    00001001
192    |     109    |    123    |    225    |    00001001
192    |     109    |    116    |    223    |    00001001
192    |     109    |    109    |    221    |    00001001
192    |     109    |    102    |    219    |    00001001
192    |     109    |    95    |    217    |    00001001
192    |     109    |    88    |    215    |    00001001
192    |     109    |    81    |    213    |    00001001
192    |     109    |    74    |    211    |    00001001
192    |     109    |    67    |    209    |    00001001
192    |     109    |    60    |    207    |    00001001
192    |     109    |    53    |    205    |    00001001
192    |     109    |    46    |    203    |    00001001
192    |     109    |    39    |    201    |    00001001
192    |     109    |    32    |    199    |    00001001
192    |     109    |    25    |    197    |    00001001
187    |     109    |    18    |    195    |    00001001
182    |     109    |    11    |    193    |    00001001
177    |     109    |    20    |    189    |    00001001
172    |     109    |    29    |    185    |    00001001
167    |     109    |    38    |    181    |    00001001
162    |     109    |    47    |    177    |    00001001
157    |     109    |    56    |    173    |    00001001
152    |     109    |    65    |    169    |    00001001
147    |     109    |    74    |    165    |    00001001
142    |     109    |    83    |    161    |    00001001
137    |     109    |    92    |    157    |    00001001
132    |     109    |    101    |    153    |    00001001
127    |     109    |    110    |    149    |    00001001
122    |     109    |    119    |    145    |    00001001
117    |     109    |    128    |    141    |    00001001
112    |     109    |    137    |    137    |    00001001
107    |     109    |    146    |    133    |    00001001
102    |     109    |    155    |    129    |    00001001
97    |     109    |    164    |    125    |    00001001
92    |     109    |    173    |    121    |    00001001
87    |     109    |    182    |    117    |    00001001
82    |     109    |    191    |    113    |    00001001
82    |     109    |    200    |    109    |    00001001
82    |     109    |    209    |    105    |    00001001
82    |     109    |    218    |    101    |    00001001
82    |     109    |    227    |    97    |    00001001
82    |     109    |    236    |    93    |    00001001
82    |     109    |    245    |    89    |    00001001
82    |     109    |    254    |    85    |    00001001
82    |     109    |    263    |    81    |    00001001
82    |     109    |    272    |    77    |    00001001
82    |     109    |    281    |    73    |    00001001
82    |     104    |    290    |    69    |    00001001
82    |     99    |    299    |    65    |    00001001
82    |     94    |    308    |    61    |    00001001
82    |     89    |    317    |    57    |    00001001
82    |     84    |    326    |    53    |    00001001
82    |     79    |    335    |    49    |    00001001
82    |     74    |    344    |    45    |    00001001
82    |     69    |    353    |    41    |    00001001
82    |     64    |    362    |    37    |    00001001
82    |     59    |    371    |    33    |    00001001
82    |     54    |    380    |    29    |    00001001
82    |     49    |    389    |    27    |    00001001
82    |     49    |    398    |    31    |    00001001
82    |     49    |    407    |    35    |    00001001
82    |     49    |    416    |    39    |    00001001
82    |     49    |    425    |    43    |    00001001
82    |     49    |    434    |    47    |    00001001
82    |     49    |    443    |    51    |    00001001
82    |     49    |    452    |    55    |    00001001
82    |     49    |    461    |    59    |    00001001
82    |     49    |    470    |    63    |    00001001
82    |     49    |    479    |    67    |    00001001
82    |     49    |    488    |    71    |    00001001
82    |     49    |    497    |    75    |    00001001
82    |     49    |    256    |    128    |    00010001
82    |     49    |    261    |    128    |    00010001
82    |     49    |    266    |    128    |    00010001
82    |     54    |    271    |    128    |    00010001
82    |     59    |    276    |    128    |    00010001
82    |     64    |    281    |    128    |    00010001
82    |     69    |    286    |    128    |    00010001
82    |     74    |    291    |    128    |    00010001
82    |     79    |    296    |    128    |    00010001
82    |     84    |    301    |    128    |    00010001
82    |     89    |    306    |    128    |    00010001
82    |     94    |    311    |    128    |    00010001
82    |     99    |    316    |    128    |    00010001
82    |     104    |    321    |    128    |    00010001
82    |     109    |    326    |    128    |    00010001
82    |     114    |    331    |    128    |    00010001
82    |     119    |    336    |    128    |    00010001
82    |     124    |    341    |    128    |    00010001
82    |     124    |    346    |    128    |    00010001
82    |     124    |    351    |    128    |    00010001
82    |     124    |    356    |    128    |    00010001
82    |     124    |    361    |    128    |    00010001
82    |     124    |    366    |    128    |    00010001
82    |     124    |    371    |    128    |    00010001
82    |     124    |    376    |    128    |    00010001
82    |     124    |    381    |    128    |    00010001
82    |     124    |    386    |    128    |    00010001
82    |     124    |    391    |    128    |    00010001
82    |     124    |    396    |    128    |    00010001
82    |     124    |    401    |    128    |    00010001
82    |     124    |    406    |    128    |    00010001
82    |     124    |    411    |    128    |    00010001
82    |     124    |    416    |    128    |    00010001
82    |     124    |    421    |    128    |    00010001
82    |     124    |    426    |    128    |    00010001
82    |     124    |    431    |    128    |    00010001
82    |     124    |    436    |    128    |    00010001
82    |     129    |    441    |    128    |    00010001
82    |     134    |    446    |    128    |    00010001
82    |     139    |    451    |    128    |    00010001
82    |     144    |    456    |    128    |    00010001
82    |     149    |    461    |    128    |    00010001
82    |     154    |    466    |    128    |    00010001
82    |     159    |    471    |    128    |    00010001
82    |     164    |    476    |    128    |    00010001
82    |     159    |    481    |    128    |    00010001
82    |     154    |    486    |    128    |    00010001
82    |     149    |    491    |    128    |    00010001
82    |     144    |    496    |    128    |    00010001
82    |     139    |    501    |    128    |    00010001
82    |     134    |    494    |    130    |    00010001
82    |     129    |    487    |    132    |    00010001
82    |     124    |    480    |    134    |    00010001
82    |     119    |    473    |    136    |    00010001
82    |     114    |    466    |    138    |    00010001
82    |     109    |    459    |    140    |    00010001
82    |     104    |    452    |    142    |    00010001
82    |     99    |    445    |    144    |    00010001
82    |     94    |    438    |    146    |    00010001
82    |     89    |    431    |    148    |    00010001
82    |     84    |    424    |    150    |    00010001
82    |     79    |    417    |    152    |    00010001
82    |     74    |    410    |    154    |    00010001
82    |     69    |    403    |    156    |    00010001
82    |     64    |    396    |    158    |    00010001
82    |     64    |    389    |    160    |    00010001
82    |     64    |    382    |    162    |    00010001
82    |     64    |    375    |    164    |    00010001
82    |     64    |    368    |    166    |    00010001
82    |     64    |    361    |    168    |    00010001
82    |     64    |    354    |    170    |    00010001
82    |     64    |    347    |    172    |    00010001
87    |     64    |    340    |    174    |    00010001
92    |     64    |    333    |    176    |    00010001
97    |     64    |    326    |    178    |    00010001
102    |     64    |    319    |    180    |    00010001
107    |     64    |    312    |    182    |    00010001
112    |     64    |    305    |    184    |    00010001
117    |     64    |    298    |    186    |    00010001
122    |     64    |    291    |    188    |    00010001
127    |     64    |    284    |    190    |    00010001
132    |     64    |    277    |    192    |    00010001
137    |     64    |    270    |    194    |    00010001
142    |     64    |    263    |    196    |    00010001
147    |     64    |    256    |    198    |    00010001
152    |     64    |    249    |    200    |    00010001
157    |     64    |    242    |    202    |    00010001
162    |     64    |    235    |    204    |    00010001
167    |     64    |    228    |    206    |    00010001
172    |     64    |    221    |    208    |    00010001
177    |     64    |    214    |    210    |    00010001
182    |     64    |    207    |    212    |    00010001
187    |     64    |    200    |    214    |    00010001
192    |     64    |    193    |    216    |    00010001
197    |     64    |    186    |    218    |    00010001
202    |     64    |    179    |    220    |    00010001
202    |     64    |    172    |    222    |    00010001
202    |     64    |    165    |    224    |    00010001
202    |     64    |    158    |    226    |    00010001
202    |     64    |    151    |    228    |    00010001
202    |     64    |    144    |    230    |    00010001
202    |     64    |    137    |    229    |    00010001
202    |     64    |    130    |    227    |    00010001
202    |     64    |    123    |    225    |    00010001
202    |     64    |    116    |    223    |    00010001
202    |     64    |    109    |    221    |    00010001
202    |     64    |    102    |    219    |    00010001
202    |     64    |    95    |    217    |    00010001
202    |     64    |    88    |    215    |    00010001
202    |     64    |    81    |    213    |    00010001
202    |     64    |    74    |    211    |    00010001
202    |     64    |    67    |    209    |    00010001
202    |     64    |    60    |    207    |    00010001
202    |     64    |    53    |    205    |    00010001
202    |     64    |    46    |    203    |    00010001
202    |     64    |    39    |    201    |    00010001
197    |     64    |    32    |    199    |    00010001
192    |     64    |    25    |    197    |    00010001
187    |     64    |    18    |    195    |    00010001
182    |     64    |    11    |    193    |    00010001
177    |     64    |    20    |    189    |    00010001
172    |     64    |    29    |    185    |    00010001
167    |     64    |    38    |    181    |    00010001
162    |     64    |    47    |    177    |    00010001
157    |     64    |    56    |    173    |    00010001
152    |     64    |    65    |    169    |    00010001
147    |     64    |    74    |    165    |    00010001
142    |     64    |    83    |    161    |    00010001
137    |     64    |    92    |    157    |    00010001
132    |     64    |    101    |    153    |    00010001
127    |     64    |    110    |    149    |    00010001
122    |     64    |    119    |    145    |    00010001
117    |     64    |    128    |    141    |    00010001
112    |     64    |    137    |    137    |    00010001
107    |     64    |    146    |    133    |    00010001
102    |     64    |    155    |    129    |    00010001
97    |     64    |    164    |    125    |    00010001
92    |     64    |    173    |    121    |    00010001
87    |     64    |    182    |    117    |    00010001
82    |     64    |    191    |    113    |    00010001
77    |     64    |    200    |    109    |    00010001
77    |     64    |    209    |    105    |    00010001
77    |     64    |    218    |    101    |    00010001
77    |     64    |    227    |    97    |    00010001
77    |     64    |    236    |    93    |    00010001
77    |     64    |    245    |    89    |    00010001
77    |     64    |    254    |    85    |    00010001
77    |     64    |    263    |    81    |    00010001
77    |     64    |    272    |    77    |    00010001
77    |     64    |    281    |    73    |    00010001
77    |     64    |    290    |    69    |    00010001
77    |     64    |    299    |    65    |    00010001
77    |     64    |    308    |    61    |    00010001
77    |     64    |    317    |    57    |    00010001
77    |     59    |    326    |    53    |    00010001
77    |     54    |    335    |    49    |    00010001
77    |     49    |    344    |    45    |    00010001
77    |     49    |    353    |    41    |    00010001
77    |     49    |    362    |    37    |    00010001
77    |     49    |    371    |    33    |    00010001
77    |     49    |    380    |    29    |    00010001
77    |     49    |    389    |    27    |    00010001
77    |     49    |    398    |    31    |    00010001
77    |     49    |    407    |    35    |    00010001
77    |     49    |    416    |    39    |    00010001
77    |     49    |    425    |    43    |    00010001
77    |     49    |    434    |    47    |    00010001
77    |     49    |    443    |    51    |    00010001
77    |     49    |    452    |    55    |    00010001
77    |     49    |    461    |    59    |    00010001
77    |     54    |    470    |    63    |    00010001
77    |     59    |    479    |    67    |    00010001
77    |     64    |    488    |    71    |    00010001
77    |     69    |    497    |    75    |    00010001
77    |     74    |    506    |    79    |    00010001
77    |     79    |    499    |    85    |    00010001
77    |     84    |    492    |    91    |    00010001
77    |     89    |    485    |    97    |    00010001
77    |     94    |    478    |    103    |    00010001
77    |     99    |    471    |    109    |    00010001
77    |     104    |    464    |    115    |    00010001
77    |     109    |    457    |    121    |    00010001
77    |     109    |    450    |    127    |    00010001
77    |     109    |    443    |    133    |    00010001
77    |     109    |    436    |    139    |    00010001
77    |     109    |    429    |    145    |    00010001
77    |     109    |    422    |    151    |    00010001
77    |     109    |    415    |    157    |    00010001
77    |     109    |    408    |    163    |    00010001
77    |     109    |    401    |    169    |    00010001
